parameter,index,value,loss,delta_loss
θ6_seg4,18,5.862502747766057,109799.29580014411,-533.5343208423437
θ6_seg4,18,7.782432892923945,109845.28023776153,-487.54988322492864
θ6_seg4,18,10.662328110660775,110746.92355903488,414.093438048425
θ7_seg4,19,1.0e-12,109898.3216817218,-434.50843926465313
θ7_seg4,19,0.22480341585148006,109853.69316536392,-479.13695562254
θ7_seg4,19,0.3918591652456992,109804.54999525157,-528.280125734891
θ7_seg4,19,0.5032296648418453,109749.44064546868,-583.3894755177753
θ7_seg4,19,0.5774766645726094,109694.31559414757,-638.5145268388878
θ7_seg4,19,0.6269746643931188,109662.43560791921,-670.394513067251
θ7_seg4,19,0.659973330940125,110332.83012098646,0.0
θ7_seg4,19,0.6929719974871312,109579.79132825194,-753.0387927345146
θ7_seg4,19,0.7424699973076406,109466.67145918553,-866.1586618009314
θ7_seg4,19,0.8167169970384047,108814.64470726319,-1518.185413723273
θ7_seg4,19,0.9280874966345508,104570.93033261524,-5761.8997883712145
θ7_seg4,19,1.09514324602877,103554.714760746,-6778.115360240452
θ7_seg4,19,1.3457268701200986,111211.3859795917,878.5558586052357
θ4_seg5,20,1.0e-12,112037.7596814521,1704.9295604656363
θ4_seg5,20,0.07655946942086876,109336.62876684815,-996.2013541383058
θ4_seg5,20,0.13345228614646848,109594.10556597199,-738.7245550144726
θ4_seg5,20,0.17138083063020162,109675.48636146513,-657.3437595213327
θ4_seg5,20,0.19666652695269038,109713.44306011949,-619.3870608669677
θ4_seg5,20,0.21352365783434954,109743.92958097949,-588.9005400069727
θ4_seg5,20,0.224761745088789,110332.83012098646,0.0
θ4_seg5,20,0.23599983234322844,109766.93984072325,-565.8902802632074
θ4_seg5,20,0.2528569632248876,109771.30240187969,-561.5277191067726
θ4_seg5,20,0.2781426595473764,109789.83794937309,-542.9921716133686
θ4_seg5,20,0.31607120403110955,109812.12749391828,-520.7026270681818
θ4_seg5,20,0.37296402075670926,109837.09611963824,-495.73400134821713
θ4_seg5,20,0.45830324584510884,110380.7151874263,47.88506643984874
θ5_seg5,21,1.0e-12,109434.22571432167,-898.6044066647883
